filename,labels
keith jarrett - arbour zena - 01 - runes-36.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-37.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-39.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-4.txt,['pia']
keith jarrett - arbour zena - 01 - runes-40.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-41.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-42.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-43.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-45.txt,['pia']
keith jarrett - arbour zena - 01 - runes-46.txt,['pia']
keith jarrett - arbour zena - 01 - runes-48.txt,['pia']
keith jarrett - arbour zena - 01 - runes-49.txt,['pia']
keith jarrett - arbour zena - 01 - runes-5.txt,"['cel', 'pia']"
keith jarrett - arbour zena - 01 - runes-50.txt,['pia']
keith jarrett - arbour zena - 01 - runes-52.txt,['pia']
keith jarrett - arbour zena - 01 - runes-53.txt,"['pia', 'sax']"
keith jarrett - arbour zena - 01 - runes-55.txt,['pia']
keith jarrett - arbour zena - 01 - runes-6.txt,['pia']
keith jarrett - arbour zena - 01 - runes-7.txt,['pia']
keith jarrett - arbour zena - 01 - runes-8.txt,['pia']
keith jarrett - arbour zena - 01 - runes-9.txt,"['cel', 'pia']"
Leo Kottke - Leo Kottke - Ojo-1.txt,['gac']
Leo Kottke - Leo Kottke - Ojo-2.txt,['gac']
Leo Kottke - Leo Kottke - Ojo-3.txt,['gac']
Leo Kottke - Leo Kottke - Ojo-4.txt,['gac']
Leo Kottke - Leo Kottke - Ojo-5.txt,['gac']
Leo Kottke - Leo Kottke - Ojo-6.txt,['gac']
Lisa Germano - From a Shell-1.txt,"['pia', 'voi']"
Lisa Germano - From a Shell-10.txt,"['pia', 'vio']"
Lisa Germano - From a Shell-11.txt,"['pia', 'vio', 'voi']"
Lisa Germano - From a Shell-12.txt,"['pia', 'vio', 'voi']"
Lisa Germano - From a Shell-13.txt,"['gel', 'pia', 'voi']"
Lisa Germano - From a Shell-3.txt,"['gel', 'pia', 'voi']"
Lisa Germano - From a Shell-5.txt,"['pia', 'voi']"
Lisa Germano - From a Shell-6.txt,"['gel', 'pia', 'voi']"
Lisa Germano - From a Shell-7.txt,"['pia', 'voi']"
Lisa Germano - From a Shell-9.txt,"['gel', 'pia', 'vio', 'voi']"
Madredeus - Oica la o Senhor Vinho-1.txt,['gac']
Madredeus - Oica la o Senhor Vinho-10.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-11.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-13.txt,['gac']
Madredeus - Oica la o Senhor Vinho-2.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-3.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-5.txt,['gac']
Madredeus - Oica la o Senhor Vinho-6.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-7.txt,"['gac', 'voi']"
Madredeus - Oica la o Senhor Vinho-9.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-1.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-11.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-13.txt,"['gac', 'voi']"
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-15.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-16.txt,"['gac', 'voi']"
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-17.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-2.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-4.txt,"['gac', 'voi']"
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-5.txt,['gac']
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-6.txt,"['gac', 'voi']"
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-7.txt,"['gac', 'voi']"
Massimiliano Morabito - 02_Pizzica Pizzica di Ostuni-9.txt,['gac']
meshuggah - catch 33 - 13 - sum-1.txt,"['gel', 'voi']"
meshuggah - catch 33 - 13 - sum-10.txt,"['gel', 'voi']"
meshuggah - catch 33 - 13 - sum-2.txt,['gel']
meshuggah - catch 33 - 13 - sum-3.txt,['gel']
meshuggah - catch 33 - 13 - sum-5.txt,['gel']
meshuggah - catch 33 - 13 - sum-6.txt,"['gel', 'voi']"
meshuggah - catch 33 - 13 - sum-7.txt,"['gel', 'voi']"
meshuggah - catch 33 - 13 - sum-8.txt,['gel']
Metallica - Nothing Else Matters-1.txt,['gel']
Metallica - Nothing Else Matters-10.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-11.txt,"['gel', 'voi']"
Metallica - Nothing Else Matters-13.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-14.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-15.txt,['gel']
Metallica - Nothing Else Matters-17.txt,['gel']
Metallica - Nothing Else Matters-18.txt,"['gel', 'voi']"
Metallica - Nothing Else Matters-20.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-21.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-23.txt,"['gac', 'gel', 'voi']"
Metallica - Nothing Else Matters-25.txt,['gel']
Metallica - Nothing Else Matters-26.txt,"['gel', 'voi']"
Metallica - Nothing Else Matters-27.txt,"['gel', 'org']"
Metallica - Nothing Else Matters-29.txt,"['gel', 'org']"
Metallica - Nothing Else Matters-3.txt,['gel']
Metallica - Nothing Else Matters-4.txt,"['gel', 'voi']"
Metallica - Nothing Else Matters-6.txt,"['gel', 'voi']"
Metallica - Nothing Else Matters-8.txt,"['gac', 'gel', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-1.txt,['cel']
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-10.txt,"['cel', 'gac', 'pia', 'vio']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-11.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-12.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-13.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-14.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-15.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-17.txt,"['flu', 'gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-2.txt,"['cel', 'gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-3.txt,"['cel', 'flu', 'gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-4.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-5.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-6.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-7.txt,"['gac', 'voi']"
Mireille Mathieu & Ennio Morricone - 01 - Un Jour Tu Reviendras-9.txt,"['cel', 'gac', 'vio']"
nine inch nails - the fragile cd1 - 12 - the great below-10.txt,"['gac', 'pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-11.txt,"['pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-12.txt,"['pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-14.txt,"['pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-16.txt,['cel']
nine inch nails - the fragile cd1 - 12 - the great below-17.txt,['cel']
nine inch nails - the fragile cd1 - 12 - the great below-18.txt,"['cel', 'pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-19.txt,"['cel', 'pia', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-21.txt,"['cel', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-3.txt,['gac']
nine inch nails - the fragile cd1 - 12 - the great below-5.txt,['voi']
nine inch nails - the fragile cd1 - 12 - the great below-6.txt,['voi']
nine inch nails - the fragile cd1 - 12 - the great below-7.txt,"['gac', 'voi']"
nine inch nails - the fragile cd1 - 12 - the great below-8.txt,['pia']
nine inch nails - the fragile cd1 - 12 - the great below-9.txt,"['gac', 'pia']"
Nusrat Fateh Ali Khan - Mustt mustt-1.txt,['gel']
Nusrat Fateh Ali Khan - Mustt mustt-10.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-11.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-13.txt,['voi']
Nusrat Fateh Ali Khan - Mustt mustt-14.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-15.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-16.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-18.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-19.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-2.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-3.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-4.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-5.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-7.txt,['gel']
Nusrat Fateh Ali Khan - Mustt mustt-8.txt,"['gel', 'voi']"
Nusrat Fateh Ali Khan - Mustt mustt-9.txt,"['gel', 'voi']"
Pantera - Floods-1.txt,['gel']
Pantera - Floods-10.txt,"['gel', 'voi']"
Pantera - Floods-11.txt,"['gel', 'voi']"
Pantera - Floods-13.txt,"['gel', 'voi']"
Pantera - Floods-14.txt,['voi']
Pantera - Floods-16.txt,['voi']
Pantera - Floods-18.txt,['gel']
Pantera - Floods-2.txt,"['gel', 'voi']"
Pantera - Floods-23.txt,['voi']
Pantera - Floods-4.txt,"['gel', 'voi']"
Pantera - Floods-5.txt,"['gel', 'voi']"
Pantera - Floods-6.txt,"['gel', 'voi']"
Pantera - Floods-7.txt,"['gel', 'voi']"
Pantera - Floods-9.txt,"['gel', 'voi']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-10.txt,"['gel', 'pia', 'sax']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-11.txt,"['gel', 'pia', 'sax']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-13.txt,"['gel', 'pia', 'sax', 'vio']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-15.txt,['pia']
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-2.txt,"['gel', 'pia', 'sax']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-4.txt,"['gel', 'pia', 'sax', 'vio']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-5.txt,"['gel', 'pia', 'sax', 'vio']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-7.txt,"['gel', 'pia', 'sax']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-8.txt,"['gel', 'pia', 'sax']"
Papa John Creach - Papa Blues - 01 - Sweet Life Blues-9.txt,"['gel', 'pia', 'sax']"
Partido Alto-1.txt,['gac']
Partido Alto-10.txt,"['gac', 'voi']"
Partido Alto-12.txt,"['gac', 'voi']"
Partido Alto-2.txt,['gac']
Partido Alto-3.txt,['voi']
Partido Alto-4.txt,"['gac', 'voi']"
Partido Alto-5.txt,"['gac', 'voi']"
Partido Alto-7.txt,"['gac', 'voi']"
Partido Alto-8.txt,"['gac', 'voi']"
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-1.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-10.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-11.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-2.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-3.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-4.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-5.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-6.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-7.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-8.txt,['cel']
Philip Glass - Cello Octet Conjunto Ib_rico - Glass Reflections - 03 - Mishima-9.txt,['cel']
pi soundtrack - 06 - massive attack - angel-10.txt,['voi']
pi soundtrack - 06 - massive attack - angel-11.txt,['voi']
pi soundtrack - 06 - massive attack - angel-12.txt,['gel']
pi soundtrack - 06 - massive attack - angel-15.txt,['voi']
pi soundtrack - 06 - massive attack - angel-17.txt,['voi']
pi soundtrack - 06 - massive attack - angel-18.txt,['gel']
pi soundtrack - 06 - massive attack - angel-19.txt,['gel']
pi soundtrack - 06 - massive attack - angel-20.txt,['gel']
pi soundtrack - 06 - massive attack - angel-22.txt,"['gel', 'voi']"
pi soundtrack - 06 - massive attack - angel-6.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-10.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-12.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-21.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-26.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-27.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-8.txt,['voi']
propaganda - dr. mabuse ('13th life' mix)-9.txt,['voi']
Queen of the Stone Age - 08 - Go With the Flow-1.txt,"['gel', 'pia']"
Queen of the Stone Age - 08 - Go With the Flow-10.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-11.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-12.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-13.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-14.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-16.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-17.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-2.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-3.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-4.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-5.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-6.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-7.txt,"['gel', 'pia', 'voi']"
Queen of the Stone Age - 08 - Go With the Flow-9.txt,"['gel', 'pia', 'voi']"
radiohead - 01 - airbag-1.txt,"['cel', 'gel']"
radiohead - 01 - airbag-10.txt,['voi']
radiohead - 01 - airbag-11.txt,['voi']
radiohead - 01 - airbag-14.txt,['gel']
radiohead - 01 - airbag-15.txt,"['cel', 'gel', 'voi']"
radiohead - 01 - airbag-18.txt,"['gel', 'voi']"
radiohead - 01 - airbag-2.txt,"['cel', 'gel']"
radiohead - 01 - airbag-20.txt,"['cel', 'gel', 'voi']"
radiohead - 01 - airbag-21.txt,"['cel', 'gel']"
radiohead - 01 - airbag-3.txt,"['cel', 'gel']"
radiohead - 01 - airbag-4.txt,"['gel', 'voi']"
radiohead - 01 - airbag-5.txt,"['gel', 'voi']"
radiohead - 01 - airbag-6.txt,"['gel', 'voi']"
radiohead - 01 - airbag-8.txt,"['cel', 'gel']"
radiohead - 01 - airbag-9.txt,['cel']
Rage Against The Machine - Bullet In The Head-10.txt,['voi']
Rage Against The Machine - Bullet In The Head-11.txt,['voi']
Rage Against The Machine - Bullet In The Head-12.txt,"['gel', 'voi']"
Rage Against The Machine - Bullet In The Head-14.txt,['voi']
Rage Against The Machine - Bullet In The Head-19.txt,['voi']
Rage Against The Machine - Bullet In The Head-2.txt,"['gel', 'voi']"
Rage Against The Machine - Bullet In The Head-20.txt,['voi']
Rage Against The Machine - Bullet In The Head-21.txt,['voi']
Rage Against The Machine - Bullet In The Head-22.txt,['voi']
Rage Against The Machine - Bullet In The Head-4.txt,['voi']
Rage Against The Machine - Bullet In The Head-5.txt,"['gel', 'voi']"
Rage Against The Machine - Bullet In The Head-6.txt,['voi']
Rage Against The Machine - Bullet In The Head-8.txt,['gel']
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-1.txt,"['gel', 'org']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-10.txt,"['gel', 'org']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-11.txt,"['gel', 'org']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-12.txt,"['gel', 'org']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-14.txt,"['gel', 'org', 'sax']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-2.txt,"['gel', 'org']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-4.txt,"['gel', 'org', 'sax']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-5.txt,"['gel', 'org', 'sax']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-6.txt,"['gel', 'org', 'sax']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-7.txt,"['gel', 'org', 'sax']"
Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-9.txt,"['gel', 'org']"
satie - 1ere gymnopedie. lent et douloureux-1.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-2.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-3.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-4.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-5.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-6.txt,['pia']
satie - 1ere gymnopedie. lent et douloureux-7.txt,['pia']
Schoenberg - Nacht-1.txt,['pia']
Schoenberg - Nacht-2.txt,"['cel', 'pia']"
Schoenberg - Nacht-3.txt,"['cla', 'voi']"
Schoenberg - Nacht-4.txt,"['cla', 'pia', 'voi']"
Schoenberg - Nacht-5.txt,"['cel', 'pia', 'voi']"
Schoenberg - Nacht-6.txt,"['cel', 'cla', 'pia', 'voi']"
Schoenberg - Nacht-8.txt,"['cel', 'cla', 'pia']"
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-1.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-10.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-11.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-12.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-13.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-14.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-15.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-2.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-3.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-4.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-5.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-6.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-7.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-8.txt",['gac']
"Segovia, Andre╠üs - The Art Of Segovia (1 Of 2) - 01 - Recuerdos De La Alhambra, For Guitar-9.txt",['gac']
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-1.txt",['cel']
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-10.txt","['pia', 'sax']"
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-11.txt","['pia', 'sax']"
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-13.txt","['pia', 'sax', 'tru']"
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-2.txt","['pia', 'sax', 'tru']"
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-4.txt",['pia']
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-6.txt","['pia', 'tru']"
"SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-8.txt","['cel', 'pia']"
Sonny Rollins - 05 - Sonnysphere-1.txt,"['pia', 'sax', 'tru']"
Sonny Rollins - 05 - Sonnysphere-11.txt,"['pia', 'tru']"
Sonny Rollins - 05 - Sonnysphere-12.txt,"['pia', 'tru']"
Sonny Rollins - 05 - Sonnysphere-13.txt,"['pia', 'tru']"
Sonny Rollins - 05 - Sonnysphere-14.txt,"['pia', 'tru']"
Sonny Rollins - 05 - Sonnysphere-15.txt,"['pia', 'tru']"
Sonny Rollins - 05 - Sonnysphere-17.txt,['pia']
Sonny Rollins - 05 - Sonnysphere-18.txt,['pia']
Sonny Rollins - 05 - Sonnysphere-19.txt,['pia']
Sonny Rollins - 05 - Sonnysphere-2.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-20.txt,['pia']
Sonny Rollins - 05 - Sonnysphere-22.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-23.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-24.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-25.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-26.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-27.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-28.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-3.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-30.txt,"['pia', 'sax', 'tru']"
Sonny Rollins - 05 - Sonnysphere-4.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-5.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-6.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-7.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-8.txt,"['pia', 'sax']"
Sonny Rollins - 05 - Sonnysphere-9.txt,"['pia', 'sax']"
talk talk - spirit of eden - 05 - i believe in you-1.txt,['gel']
talk talk - spirit of eden - 05 - i believe in you-10.txt,"['gel', 'voi']"
talk talk - spirit of eden - 05 - i believe in you-11.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-12.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-2.txt,"['gel', 'pia']"
talk talk - spirit of eden - 05 - i believe in you-20.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-22.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-23.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-25.txt,['org']
talk talk - spirit of eden - 05 - i believe in you-3.txt,"['gel', 'pia']"
talk talk - spirit of eden - 05 - i believe in you-5.txt,"['gel', 'pia']"
talk talk - spirit of eden - 05 - i believe in you-6.txt,"['gel', 'pia', 'voi']"
talk talk - spirit of eden - 05 - i believe in you-7.txt,['gel']
talk talk - spirit of eden - 05 - i believe in you-9.txt,['gel']
Telefon Tel Aviv - Helen of Troy-10.txt,['voi']
Telefon Tel Aviv - Helen of Troy-11.txt,['voi']
Telefon Tel Aviv - Helen of Troy-5.txt,['voi']
Telefon Tel Aviv - Helen of Troy-9.txt,['voi']
The Beatles - 16 - Eleanor Rigby-1.txt,['voi']
The Beatles - 16 - Eleanor Rigby-2.txt,['voi']
The Beatles - 16 - Eleanor Rigby-3.txt,['voi']
The Beatles - 16 - Eleanor Rigby-4.txt,['voi']
The Beatles - 16 - Eleanor Rigby-5.txt,['voi']
The Beatles - 16 - Eleanor Rigby-6.txt,['voi']
The Cure-Faith-07-The Drowning Man-10.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-11.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-12.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-14.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-15.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-16.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-18.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-2.txt,['gel']
The Cure-Faith-07-The Drowning Man-4.txt,['gel']
The Cure-Faith-07-The Drowning Man-5.txt,['gel']
The Cure-Faith-07-The Drowning Man-6.txt,"['gel', 'voi']"
The Cure-Faith-07-The Drowning Man-8.txt,['gel']
The Failure-1.txt,['gel']
The Failure-10.txt,"['gel', 'voi']"
The Failure-12.txt,"['gac', 'gel', 'voi']"
The Failure-13.txt,"['gac', 'gel']"
The Failure-14.txt,"['gel', 'voi']"
The Failure-16.txt,['gel']
The Failure-18.txt,['voi']
The Failure-19.txt,['voi']
The Failure-2.txt,['gel']
The Failure-21.txt,['gel']
The Failure-22.txt,"['gel', 'voi']"
The Failure-23.txt,['gel']
The Failure-24.txt,['gel']
The Failure-4.txt,"['gel', 'voi']"
The Failure-6.txt,"['gac', 'gel', 'voi']"
The Failure-7.txt,"['gac', 'gel']"
The Failure-8.txt,"['gel', 'voi']"
The Failure-9.txt,['gel']
The Police - 01 - Synchronicity I-1.txt,['org']
The Police - 01 - Synchronicity I-10.txt,"['gel', 'org']"
The Police - 01 - Synchronicity I-11.txt,"['gel', 'org', 'voi']"
The Police - 01 - Synchronicity I-13.txt,['org']
The Police - 01 - Synchronicity I-2.txt,"['gel', 'org']"
The Police - 01 - Synchronicity I-3.txt,"['org', 'voi']"
The Police - 01 - Synchronicity I-4.txt,"['gel', 'org', 'voi']"
The Police - 01 - Synchronicity I-5.txt,"['org', 'voi']"
The Police - 01 - Synchronicity I-6.txt,"['gel', 'org', 'voi']"
The Police - 01 - Synchronicity I-7.txt,['org']
